SK_FATO_RUPTURA;ID_RUPTURA_ORIGEM;SK_TEMPO;SK_PRODUTO;SK_LOJA;SK_MOTIVO_RUPTURA;QTD_ESTOQUE_ESPERADO;QTD_ESTOQUE_DISPONIVEL;QTD_RUPTURA;DIAS_RUPTURA;VALOR_VENDA_PERDIDA;FL_RUPTURA;DATA_CARGA;DATA_ATUALIZACAO_DW
1106;RUP00001106;20251209;62;5;5;31;0;31;2.33;2441.63;S;2026-07-01 10:00:00;
1107;RUP00001107;20251222;22;6;7;21;0;21;5.38;700.51;S;2026-07-01 10:00:00;
1108;RUP00001108;20251227;44;9;6;21;0;21;1.67;522.26;S;2026-07-01 10:00:00;
1109;RUP00001109;20251014;4;3;1;13;0;13;5.67;832.77;S;2026-07-01 10:00:00;
1110;RUP00001110;20251007;30;11;2;32;0;32;2.58;1547.81;S;2026-07-01 10:00:00;
1111;RUP00001111;20251224;114;1;7;12;0;12;2.07;473.15;S;2026-07-01 10:00:00;
1112;RUP00001112;20251120;42;7;2;22;0;22;2.25;1550.15;S;2026-07-01 10:00:00;
1113;RUP00001113;20251014;36;4;8;30;0;30;1.1;4021.05;S;2026-07-01 10:00:00;
1114;RUP00001114;20251220;60;6;6;40;0;40;5.52;3229.21;S;2026-07-01 10:00:00;
1115;RUP00001115;20251020;58;8;7;17;0;17;2.77;1057.83;S;2026-07-01 10:00:00;
1116;RUP00001116;20251230;62;12;7;35;0;35;2.69;4491.69;S;2026-07-01 10:00:00;
1117;RUP00001117;20251013;49;4;1;12;0;12;5.79;785.71;S;2026-07-01 10:00:00;
1118;RUP00001118;20251109;82;7;2;17;0;17;4.09;230.99;S;2026-07-01 10:00:00;
1119;RUP00001119;20251122;32;6;6;44;0;44;5.3;2289.66;S;2026-07-01 10:00:00;
1120;RUP00001120;20251113;39;1;5;36;0;36;1.76;2761.93;S;2026-07-01 10:00:00;
1121;RUP00001121;20251129;57;11;3;37;0;37;2.04;2004.72;S;2026-07-01 10:00:00;
1122;RUP00001122;20251027;85;7;5;25;0;25;3.76;3086.84;S;2026-07-01 10:00:00;
1123;RUP00001123;20251204;56;6;8;30;0;30;5.19;3966.45;S;2026-07-01 10:00:00;
1124;RUP00001124;20251222;55;2;2;13;0;13;2.95;1648.02;S;2026-07-01 10:00:00;
1125;RUP00001125;20251220;83;4;1;39;0;39;6.96;2040.67;S;2026-07-01 10:00:00;
1126;RUP00001126;20251005;28;11;2;27;0;27;6.34;2762.63;S;2026-07-01 10:00:00;
1127;RUP00001127;20251130;14;9;6;38;0;38;2.4;365.14;S;2026-07-01 10:00:00;
1128;RUP00001128;20251125;17;2;4;31;0;31;2.09;2134.82;S;2026-07-01 10:00:00;
1129;RUP00001129;20251010;114;10;3;24;0;24;1.23;1149.26;S;2026-07-01 10:00:00;
1130;RUP00001130;20251027;30;4;2;25;0;25;1.13;1701.73;S;2026-07-01 10:00:00;
1131;RUP00001131;20251130;29;11;5;30;0;30;4.23;1666.04;S;2026-07-01 10:00:00;
1132;RUP00001132;20251217;29;12;2;18;0;18;2.08;836.43;S;2026-07-01 10:00:00;
1133;RUP00001133;20251015;119;4;8;13;0;13;6.04;201.42;S;2026-07-01 10:00:00;
1134;RUP00001134;20251230;86;6;3;38;0;38;4.48;1897.48;S;2026-07-01 10:00:00;
1135;RUP00001135;20251014;6;1;7;44;0;44;5.35;4616.97;S;2026-07-01 10:00:00;
1136;RUP00001136;20251130;107;4;2;27;0;27;5.32;907.26;S;2026-07-01 10:00:00;
1137;RUP00001137;20251201;46;1;5;30;0;30;4.35;3807.25;S;2026-07-01 10:00:00;
1138;RUP00001138;20251129;20;12;6;35;0;35;3.05;304.79;S;2026-07-01 10:00:00;
1139;RUP00001139;20251130;118;4;3;32;0;32;1.84;2733.62;S;2026-07-01 10:00:00;
1140;RUP00001140;20251105;91;9;6;39;0;39;2.6;3284.52;S;2026-07-01 10:00:00;
1141;RUP00001141;20251127;108;9;8;21;0;21;3.81;1191.66;S;2026-07-01 10:00:00;
1142;RUP00001142;20251123;120;8;7;41;0;41;2.35;3418.49;S;2026-07-01 10:00:00;
1143;RUP00001143;20251113;34;7;6;39;0;39;1.47;766.88;S;2026-07-01 10:00:00;
1144;RUP00001144;20251230;24;3;8;39;0;39;6.72;5125.15;S;2026-07-01 10:00:00;
1145;RUP00001145;20251205;105;10;5;30;0;30;6.76;3294.29;S;2026-07-01 10:00:00;
1146;RUP00001146;20251124;45;7;5;41;0;41;2.93;2000.0;S;2026-07-01 10:00:00;
1147;RUP00001147;20251226;40;3;3;22;0;22;4.02;1421.83;S;2026-07-01 10:00:00;
1148;RUP00001148;20251103;20;7;8;41;0;41;6.06;218.41;S;2026-07-01 10:00:00;
1149;RUP00001149;20251226;63;12;6;45;0;45;3.7;2409.52;S;2026-07-01 10:00:00;
1150;RUP00001150;20251026;35;3;2;24;0;24;5.2;1582.74;S;2026-07-01 10:00:00;
1151;RUP00001151;20251113;8;2;7;21;0;21;6.47;68.51;S;2026-07-01 10:00:00;
1152;RUP00001152;20251121;86;12;8;44;0;44;5.73;2191.67;S;2026-07-01 10:00:00;
1153;RUP00001153;20251213;30;12;1;35;0;35;6.09;1529.38;S;2026-07-01 10:00:00;
1154;RUP00001154;20251229;11;12;8;21;0;21;2.97;2985.34;S;2026-07-01 10:00:00;
1155;RUP00001155;20251214;40;2;3;32;0;32;6.61;1183.65;S;2026-07-01 10:00:00;
1156;RUP00001156;20251022;92;4;4;23;0;23;4.65;80.21;S;2026-07-01 10:00:00;
1157;RUP00001157;20251219;65;11;7;42;0;42;4.43;2603.48;S;2026-07-01 10:00:00;
1158;RUP00001158;20251022;48;4;2;23;0;23;1.27;351.63;S;2026-07-01 10:00:00;
1159;RUP00001159;20251120;107;2;4;12;0;12;6.69;620.19;S;2026-07-01 10:00:00;
1160;RUP00001160;20251206;42;9;2;13;0;13;6.66;751.59;S;2026-07-01 10:00:00;
1161;RUP00001161;20251021;70;8;6;26;0;26;5.79;2494.76;S;2026-07-01 10:00:00;
1162;RUP00001162;20251020;86;1;4;20;0;20;3.83;785.56;S;2026-07-01 10:00:00;
1163;RUP00001163;20251217;35;2;5;29;0;29;5.66;3324.69;S;2026-07-01 10:00:00;
1164;RUP00001164;20251105;7;5;5;40;0;40;2.22;1013.49;S;2026-07-01 10:00:00;
1165;RUP00001165;20251009;33;12;5;25;0;25;3.72;350.52;S;2026-07-01 10:00:00;
1166;RUP00001166;20251230;59;9;7;10;0;10;5.2;310.83;S;2026-07-01 10:00:00;
1167;RUP00001167;20251109;40;8;4;16;0;16;3.66;949.55;S;2026-07-01 10:00:00;
1168;RUP00001168;20251111;22;9;5;19;0;19;5.05;667.71;S;2026-07-01 10:00:00;
1169;RUP00001169;20251008;107;6;7;16;0;16;2.89;558.98;S;2026-07-01 10:00:00;
1170;RUP00001170;20251023;42;3;2;26;0;26;3.81;1670.45;S;2026-07-01 10:00:00;
1171;RUP00001171;20251214;110;1;7;27;0;27;3.22;450.79;S;2026-07-01 10:00:00;
1172;RUP00001172;20251015;53;7;4;12;0;12;6.34;1017.82;S;2026-07-01 10:00:00;
1173;RUP00001173;20251129;100;4;8;25;0;25;1.18;1243.7;S;2026-07-01 10:00:00;
1174;RUP00001174;20251112;66;7;7;44;0;44;6.11;2557.36;S;2026-07-01 10:00:00;
1175;RUP00001175;20251228;49;1;6;12;0;12;2.49;825.96;S;2026-07-01 10:00:00;
1176;RUP00001176;20251224;79;1;7;15;0;15;3.34;542.05;S;2026-07-01 10:00:00;
1177;RUP00001177;20251227;60;7;6;13;0;13;1.36;1272.76;S;2026-07-01 10:00:00;
1178;RUP00001178;20251213;24;7;5;11;0;11;3.93;1427.54;S;2026-07-01 10:00:00;
1179;RUP00001179;20251118;8;11;6;45;0;45;3.39;215.98;S;2026-07-01 10:00:00;
1180;RUP00001180;20251224;33;7;7;18;0;18;2.86;287.71;S;2026-07-01 10:00:00;
1181;RUP00001181;20251115;62;12;4;30;0;30;5.17;2915.98;S;2026-07-01 10:00:00;
1182;RUP00001182;20251023;45;5;6;16;0;16;1.44;912.37;S;2026-07-01 10:00:00;
1183;RUP00001183;20251213;33;3;4;21;0;21;4.97;431.85;S;2026-07-01 10:00:00;
1184;RUP00001184;20251120;8;4;1;22;0;22;2.7;81.45;S;2026-07-01 10:00:00;
1185;RUP00001185;20251203;37;6;7;33;0;33;1.02;1900.14;S;2026-07-01 10:00:00;
1186;RUP00001186;20251212;90;4;1;44;0;44;5.07;1595.46;S;2026-07-01 10:00:00;
1187;RUP00001187;20251130;101;9;5;18;0;18;4.36;1295.54;S;2026-07-01 10:00:00;
1188;RUP00001188;20251113;60;11;5;37;0;37;6.58;4151.81;S;2026-07-01 10:00:00;
1189;RUP00001189;20251225;40;10;4;14;0;14;4.64;785.77;S;2026-07-01 10:00:00;
1190;RUP00001190;20251012;6;10;2;11;0;11;4.25;1098.41;S;2026-07-01 10:00:00;
1191;RUP00001191;20251128;95;5;7;16;0;16;3.8;2878.44;S;2026-07-01 10:00:00;
1192;RUP00001192;20251130;93;6;1;30;0;30;2.01;1580.7;S;2026-07-01 10:00:00;
1193;RUP00001193;20251216;95;2;3;11;0;11;3.32;1089.82;S;2026-07-01 10:00:00;
1194;RUP00001194;20251111;13;8;3;42;0;42;6.66;535.17;S;2026-07-01 10:00:00;
1195;RUP00001195;20251114;93;8;3;22;0;22;6.68;1701.05;S;2026-07-01 10:00:00;
1196;RUP00001196;20251216;2;10;8;24;0;24;5.34;1540.61;S;2026-07-01 10:00:00;
1197;RUP00001197;20251220;3;5;1;42;0;42;1.31;3467.37;S;2026-07-01 10:00:00;
1198;RUP00001198;20251226;34;9;3;29;0;29;5.32;789.55;S;2026-07-01 10:00:00;
1199;RUP00001199;20251120;103;6;6;16;0;16;1.16;1130.25;S;2026-07-01 10:00:00;
1200;RUP00001200;20251109;118;7;1;40;0;40;3.98;4746.58;S;2026-07-01 10:00:00;
1201;RUP00001201;20251119;51;9;5;18;0;18;1.84;339.6;S;2026-07-01 10:00:00;
1202;RUP00001202;20251124;51;3;8;40;0;40;3.84;565.78;S;2026-07-01 10:00:00;
1203;RUP00001203;20251021;41;2;1;26;0;26;4.06;596.49;S;2026-07-01 10:00:00;
1204;RUP00001204;20251209;94;7;4;24;0;24;5.63;1517.2;S;2026-07-01 10:00:00;
1205;RUP00001205;20251005;112;12;3;23;0;23;3.86;1709.17;S;2026-07-01 10:00:00;
1206;RUP00001206;20251218;60;9;7;33;0;33;3.19;3214.29;S;2026-07-01 10:00:00;
1207;RUP00001207;20251019;39;11;5;14;0;14;3.77;969.78;S;2026-07-01 10:00:00;
1208;RUP00001208;20251013;102;10;2;31;0;31;4.74;1344.06;S;2026-07-01 10:00:00;
1209;RUP00001209;20251110;13;4;2;10;0;10;3.84;197.73;S;2026-07-01 10:00:00;
1210;RUP00001210;20251102;76;5;1;41;0;41;2.26;3874.33;S;2026-07-01 10:00:00;
1211;RUP00001211;20251108;38;11;5;37;0;37;3.11;2007.6;S;2026-07-01 10:00:00;
1212;RUP00001212;20251118;12;12;5;21;0;21;6.43;162.05;S;2026-07-01 10:00:00;
1213;RUP00001213;20251215;77;9;2;31;0;31;2.74;644.23;S;2026-07-01 10:00:00;
1214;RUP00001214;20251124;25;12;4;38;0;38;5.96;626.87;S;2026-07-01 10:00:00;
1215;RUP00001215;20251219;76;3;2;35;0;35;4.24;2972.96;S;2026-07-01 10:00:00;
1216;RUP00001216;20251230;55;12;4;45;0;45;3.58;3788.36;S;2026-07-01 10:00:00;
1217;RUP00001217;20251025;27;7;7;21;0;21;5.75;1561.85;S;2026-07-01 10:00:00;
1218;RUP00001218;20251123;84;7;2;45;0;45;6.81;3182.24;S;2026-07-01 10:00:00;
1219;RUP00001219;20251129;81;12;7;10;0;10;4.35;1089.6;S;2026-07-01 10:00:00;
1220;RUP00001220;20251211;20;2;5;29;0;29;1.65;185.68;S;2026-07-01 10:00:00;
1221;RUP00001221;20251111;39;11;8;21;0;21;2.24;2497.56;S;2026-07-01 10:00:00;
1222;RUP00001222;20251018;42;5;7;17;0;17;1.77;1009.36;S;2026-07-01 10:00:00;
1223;RUP00001223;20251011;41;1;1;24;0;24;4.86;456.97;S;2026-07-01 10:00:00;
1224;RUP00001224;20251226;94;3;2;28;0;28;3.47;2909.46;S;2026-07-01 10:00:00;
1225;RUP00001225;20251204;41;5;4;11;0;11;4.87;172.68;S;2026-07-01 10:00:00;
1226;RUP00001226;20251125;17;11;1;19;0;19;4.33;1181.44;S;2026-07-01 10:00:00;
1227;RUP00001227;20251018;71;5;2;13;0;13;5.82;694.83;S;2026-07-01 10:00:00;
1228;RUP00001228;20251116;22;11;3;42;0;42;6.76;1194.59;S;2026-07-01 10:00:00;
1229;RUP00001229;20251017;115;5;6;41;0;41;6.52;4041.85;S;2026-07-01 10:00:00;
1230;RUP00001230;20251227;65;2;5;17;0;17;6.44;655.26;S;2026-07-01 10:00:00;
1231;RUP00001231;20251022;73;8;2;30;0;30;4.33;1691.17;S;2026-07-01 10:00:00;
1232;RUP00001232;20251021;40;6;4;20;0;20;5.24;962.54;S;2026-07-01 10:00:00;
1233;RUP00001233;20251007;17;5;3;27;0;27;5.91;1630.3;S;2026-07-01 10:00:00;
1234;RUP00001234;20251008;119;11;7;33;0;33;4.07;432.24;S;2026-07-01 10:00:00;
1235;RUP00001235;20251228;77;2;5;34;0;34;4.83;764.4;S;2026-07-01 10:00:00;
1236;RUP00001236;20251223;20;8;3;19;0;19;3.0;145.78;S;2026-07-01 10:00:00;
1237;RUP00001237;20251019;43;10;8;18;0;18;2.81;2025.84;S;2026-07-01 10:00:00;
1238;RUP00001238;20251006;86;6;8;17;0;17;1.96;813.05;S;2026-07-01 10:00:00;
1239;RUP00001239;20251021;119;7;3;29;0;29;3.18;417.66;S;2026-07-01 10:00:00;
1240;RUP00001240;20251118;89;2;3;45;0;45;3.93;2333.7;S;2026-07-01 10:00:00;
1241;RUP00001241;20251003;28;8;7;12;0;12;5.48;1012.57;S;2026-07-01 10:00:00;
1242;RUP00001242;20251113;66;3;6;35;0;35;1.18;3145.19;S;2026-07-01 10:00:00;
1243;RUP00001243;20251127;45;5;2;11;0;11;3.53;698.25;S;2026-07-01 10:00:00;
1244;RUP00001244;20251207;13;5;3;28;0;28;5.06;613.76;S;2026-07-01 10:00:00;
1245;RUP00001245;20251215;117;7;6;23;0;23;5.22;69.41;S;2026-07-01 10:00:00;
1246;RUP00001246;20251226;48;2;7;12;0;12;2.01;189.64;S;2026-07-01 10:00:00;
1247;RUP00001247;20251229;64;8;3;26;0;26;5.04;2532.67;S;2026-07-01 10:00:00;
1248;RUP00001248;20251231;45;12;6;28;0;28;1.84;1851.39;S;2026-07-01 10:00:00;
1249;RUP00001249;20251116;9;6;8;32;0;32;6.21;2651.4;S;2026-07-01 10:00:00;
1250;RUP00001250;20251205;39;9;6;12;0;12;5.66;1130.31;S;2026-07-01 10:00:00;
1251;RUP00001251;20251202;86;7;6;20;0;20;1.15;912.36;S;2026-07-01 10:00:00;
1252;RUP00001252;20251208;26;12;5;28;0;28;5.27;568.24;S;2026-07-01 10:00:00;
1253;RUP00001253;20251117;59;12;6;11;0;11;1.92;366.56;S;2026-07-01 10:00:00;
1254;RUP00001254;20251127;20;6;6;25;0;25;5.61;171.02;S;2026-07-01 10:00:00;
1255;RUP00001255;20251021;110;8;1;39;0;39;1.76;566.36;S;2026-07-01 10:00:00;
1256;RUP00001256;20251019;119;7;2;40;0;40;3.56;773.63;S;2026-07-01 10:00:00;
1257;RUP00001257;20251230;89;2;1;15;0;15;5.16;1022.62;S;2026-07-01 10:00:00;
1258;RUP00001258;20251118;7;1;3;16;0;16;3.35;484.26;S;2026-07-01 10:00:00;
1259;RUP00001259;20251114;113;9;3;18;0;18;3.5;1001.17;S;2026-07-01 10:00:00;
1260;RUP00001260;20251118;8;6;3;41;0;41;3.7;151.2;S;2026-07-01 10:00:00;
1261;RUP00001261;20251018;78;8;6;11;0;11;2.09;830.74;S;2026-07-01 10:00:00;
1262;RUP00001262;20251020;42;5;1;34;0;34;4.07;2022.68;S;2026-07-01 10:00:00;
1263;RUP00001263;20251222;57;5;4;11;0;11;3.62;731.11;S;2026-07-01 10:00:00;
1264;RUP00001264;20251204;91;7;4;37;0;37;2.51;2310.77;S;2026-07-01 10:00:00;
1265;RUP00001265;20251207;37;7;5;33;0;33;2.85;2235.34;S;2026-07-01 10:00:00;
1266;RUP00001266;20251026;103;10;4;14;0;14;3.92;1298.42;S;2026-07-01 10:00:00;
1267;RUP00001267;20251128;57;2;7;11;0;11;5.71;693.07;S;2026-07-01 10:00:00;
1268;RUP00001268;20251029;76;3;6;32;0;32;1.43;2218.54;S;2026-07-01 10:00:00;
1269;RUP00001269;20251215;82;6;8;25;0;25;4.61;235.61;S;2026-07-01 10:00:00;
1270;RUP00001270;20251118;55;6;5;39;0;39;3.6;5245.02;S;2026-07-01 10:00:00;
1271;RUP00001271;20251215;66;9;2;45;0;45;6.52;3184.32;S;2026-07-01 10:00:00;
1272;RUP00001272;20251008;63;1;8;34;0;34;6.42;1563.18;S;2026-07-01 10:00:00;
1273;RUP00001273;20251211;19;8;2;19;0;19;3.46;1176.41;S;2026-07-01 10:00:00;
1274;RUP00001274;20251003;83;9;7;34;0;34;3.99;1581.71;S;2026-07-01 10:00:00;
1275;RUP00001275;20251009;68;4;8;28;0;28;1.02;397.96;S;2026-07-01 10:00:00;
1276;RUP00001276;20251205;42;12;3;22;0;22;5.99;1454.87;S;2026-07-01 10:00:00;
1277;RUP00001277;20251105;105;4;3;34;0;34;3.36;5605.7;S;2026-07-01 10:00:00;
1278;RUP00001278;20251114;4;6;7;33;0;33;1.53;1910.32;S;2026-07-01 10:00:00;
1279;RUP00001279;20251007;61;3;3;28;0;28;4.04;4259.19;S;2026-07-01 10:00:00;
1280;RUP00001280;20251117;45;4;5;18;0;18;6.76;1101.27;S;2026-07-01 10:00:00;
1281;RUP00001281;20251111;91;3;6;29;0;29;2.49;1516.88;S;2026-07-01 10:00:00;
1282;RUP00001282;20251104;118;7;3;17;0;17;4.17;2140.19;S;2026-07-01 10:00:00;
1283;RUP00001283;20251025;100;8;4;32;0;32;3.8;1054.09;S;2026-07-01 10:00:00;
1284;RUP00001284;20251107;103;6;7;14;0;14;1.89;1031.71;S;2026-07-01 10:00:00;
1285;RUP00001285;20251127;50;12;1;22;0;22;3.56;101.92;S;2026-07-01 10:00:00;
1286;RUP00001286;20251013;93;10;6;27;0;27;6.8;2293.69;S;2026-07-01 10:00:00;
1287;RUP00001287;20251209;4;10;6;19;0;19;5.95;1163.26;S;2026-07-01 10:00:00;
1288;RUP00001288;20251024;10;4;1;31;0;31;4.2;2850.56;S;2026-07-01 10:00:00;
1289;RUP00001289;20251118;106;8;5;32;0;32;1.16;2969.05;S;2026-07-01 10:00:00;
1290;RUP00001290;20251030;68;3;3;33;0;33;2.45;392.87;S;2026-07-01 10:00:00;
1291;RUP00001291;20251111;100;11;3;17;0;17;4.83;693.49;S;2026-07-01 10:00:00;
1292;RUP00001292;20251210;104;10;7;19;0;19;5.44;238.41;S;2026-07-01 10:00:00;
1293;RUP00001293;20251103;19;1;5;17;0;17;5.39;1210.17;S;2026-07-01 10:00:00;
1294;RUP00001294;20251015;39;2;6;18;0;18;2.15;1963.23;S;2026-07-01 10:00:00;
1295;RUP00001295;20251206;19;9;2;45;0;45;6.1;3496.2;S;2026-07-01 10:00:00;
1296;RUP00001296;20251125;10;1;7;19;0;19;1.34;1849.62;S;2026-07-01 10:00:00;
1297;RUP00001297;20251029;111;7;8;19;0;19;5.47;1422.65;S;2026-07-01 10:00:00;
1298;RUP00001298;20251214;2;5;4;43;0;43;4.44;2557.22;S;2026-07-01 10:00:00;
1299;RUP00001299;20251120;118;11;7;26;0;26;5.0;3222.61;S;2026-07-01 10:00:00;
1300;RUP00001300;20251119;53;2;7;26;0;26;1.67;2165.02;S;2026-07-01 10:00:00;
1301;RUP00001301;20251115;18;12;8;25;0;25;1.13;1514.73;S;2026-07-01 10:00:00;
1302;RUP00001302;20251028;50;9;1;38;0;38;3.36;304.4;S;2026-07-01 10:00:00;
1303;RUP00001303;20251010;23;8;7;19;0;19;3.15;1155.2;S;2026-07-01 10:00:00;
1304;RUP00001304;20251105;74;4;3;13;0;13;6.98;316.93;S;2026-07-01 10:00:00;
1305;RUP00001305;20251104;73;11;1;37;0;37;3.95;2306.25;S;2026-07-01 10:00:00;
1306;RUP00001306;20251013;118;9;2;45;0;45;3.78;5904.52;S;2026-07-01 10:00:00;
1307;RUP00001307;20251112;4;4;8;19;0;19;1.7;769.31;S;2026-07-01 10:00:00;
1308;RUP00001308;20251120;40;3;7;33;0;33;3.18;2211.44;S;2026-07-01 10:00:00;
1309;RUP00001309;20251020;29;12;3;34;0;34;3.41;1758.87;S;2026-07-01 10:00:00;
1310;RUP00001310;20251023;74;4;4;41;0;41;5.97;736.68;S;2026-07-01 10:00:00;
1311;RUP00001311;20251114;79;9;1;14;0;14;3.92;338.32;S;2026-07-01 10:00:00;
1312;RUP00001312;20251217;98;5;3;32;0;32;5.31;1732.39;S;2026-07-01 10:00:00;
1313;RUP00001313;20251215;83;4;2;12;0;12;1.89;604.95;S;2026-07-01 10:00:00;
1314;RUP00001314;20251117;33;5;4;39;0;39;4.36;548.36;S;2026-07-01 10:00:00;
1315;RUP00001315;20251224;80;3;6;41;0;41;1.83;3542.11;S;2026-07-01 10:00:00;
1316;RUP00001316;20251107;61;4;1;26;0;26;5.82;3602.31;S;2026-07-01 10:00:00;
1317;RUP00001317;20251003;64;6;8;42;0;42;2.6;3820.82;S;2026-07-01 10:00:00;
1318;RUP00001318;20251231;119;4;3;22;0;22;4.66;359.7;S;2026-07-01 10:00:00;
1319;RUP00001319;20251109;30;9;4;28;0;28;2.11;1392.68;S;2026-07-01 10:00:00;
1320;RUP00001320;20251127;51;6;3;32;0;32;2.05;457.21;S;2026-07-01 10:00:00;
1321;RUP00001321;20251125;113;3;4;43;0;43;1.1;3343.91;S;2026-07-01 10:00:00;
1322;RUP00001322;20251113;85;10;4;14;0;14;1.95;1436.05;S;2026-07-01 10:00:00;
1323;RUP00001323;20251103;48;5;3;36;0;36;6.28;701.69;S;2026-07-01 10:00:00;
1324;RUP00001324;20251130;55;10;5;15;0;15;5.38;1092.66;S;2026-07-01 10:00:00;
1325;RUP00001325;20251223;65;12;6;24;0;24;5.13;1041.84;S;2026-07-01 10:00:00;
1326;RUP00001326;20251110;109;4;8;25;0;25;4.21;2900.69;S;2026-07-01 10:00:00;
1327;RUP00001327;20251104;30;4;7;34;0;34;6.25;2286.41;S;2026-07-01 10:00:00;
1328;RUP00001328;20251115;4;8;2;22;0;22;2.2;1341.57;S;2026-07-01 10:00:00;
1329;RUP00001329;20251204;100;2;2;29;0;29;6.93;827.19;S;2026-07-01 10:00:00;
1330;RUP00001330;20251018;48;7;1;15;0;15;2.76;243.0;S;2026-07-01 10:00:00;
1331;RUP00001331;20251206;54;5;1;32;0;32;1.73;283.82;S;2026-07-01 10:00:00;
1332;RUP00001332;20251205;82;6;7;18;0;18;6.23;182.24;S;2026-07-01 10:00:00;
1333;RUP00001333;20251013;110;4;3;10;0;10;4.79;183.12;S;2026-07-01 10:00:00;
1334;RUP00001334;20251230;20;10;3;24;0;24;3.96;211.96;S;2026-07-01 10:00:00;
1335;RUP00001335;20251129;114;4;3;12;0;12;6.43;372.56;S;2026-07-01 10:00:00;
1336;RUP00001336;20251027;11;3;2;42;0;42;5.44;4434.93;S;2026-07-01 10:00:00;
1337;RUP00001337;20251017;10;10;8;11;0;11;4.24;671.44;S;2026-07-01 10:00:00;
1338;RUP00001338;20251110;6;2;3;39;0;39;1.73;3378.71;S;2026-07-01 10:00:00;
1339;RUP00001339;20251222;105;1;7;15;0;15;6.45;1358.92;S;2026-07-01 10:00:00;
1340;RUP00001340;20251230;30;8;8;42;0;42;3.06;1943.89;S;2026-07-01 10:00:00;
1341;RUP00001341;20251004;68;7;3;32;0;32;1.66;386.82;S;2026-07-01 10:00:00;
1342;RUP00001342;20251007;53;9;7;38;0;38;5.76;3149.82;S;2026-07-01 10:00:00;
1343;RUP00001343;20251211;74;1;5;31;0;31;4.85;801.42;S;2026-07-01 10:00:00;
1344;RUP00001344;20251021;84;9;8;30;0;30;2.79;1627.9;S;2026-07-01 10:00:00;
1345;RUP00001345;20251029;58;6;5;16;0;16;6.89;612.17;S;2026-07-01 10:00:00;
1346;RUP00001346;20251119;87;11;3;34;0;34;4.13;5410.51;S;2026-07-01 10:00:00;
1347;RUP00001347;20251206;39;10;2;24;0;24;6.36;2618.87;S;2026-07-01 10:00:00;
1348;RUP00001348;20251209;42;2;5;41;0;41;2.05;2859.34;S;2026-07-01 10:00:00;
1349;RUP00001349;20251114;36;4;8;20;0;20;1.24;3119.16;S;2026-07-01 10:00:00;
1350;RUP00001350;20251003;27;1;5;13;0;13;6.81;617.9;S;2026-07-01 10:00:00;
1351;RUP00001351;20251019;88;5;8;31;0;31;4.81;2674.81;S;2026-07-01 10:00:00;
1352;RUP00001352;20251011;73;12;2;35;0;35;5.05;2772.39;S;2026-07-01 10:00:00;
1353;RUP00001353;20251117;106;12;2;45;0;45;3.87;5180.88;S;2026-07-01 10:00:00;
1354;RUP00001354;20251216;89;2;2;37;0;37;4.8;2094.14;S;2026-07-01 10:00:00;
1355;RUP00001355;20251201;86;2;6;44;0;44;3.68;1593.5;S;2026-07-01 10:00:00;
1356;RUP00001356;20251227;11;5;3;30;0;30;2.47;4239.57;S;2026-07-01 10:00:00;
1357;RUP00001357;20251216;51;2;2;25;0;25;3.04;660.19;S;2026-07-01 10:00:00;
1358;RUP00001358;20251022;42;10;6;22;0;22;1.53;952.29;S;2026-07-01 10:00:00;
1359;RUP00001359;20251118;107;10;5;21;0;21;3.94;649.89;S;2026-07-01 10:00:00;
1360;RUP00001360;20251222;110;2;8;34;0;34;5.13;518.88;S;2026-07-01 10:00:00;
1361;RUP00001361;20251019;2;7;1;21;0;21;6.0;1334.01;S;2026-07-01 10:00:00;
1362;RUP00001362;20251007;42;9;5;41;0;41;1.35;3173.9;S;2026-07-01 10:00:00;
1363;RUP00001363;20251225;56;8;7;23;0;23;3.16;3168.37;S;2026-07-01 10:00:00;
1364;RUP00001364;20251205;8;1;8;36;0;36;6.84;221.17;S;2026-07-01 10:00:00;
1365;RUP00001365;20251123;43;1;1;38;0;38;2.93;4645.17;S;2026-07-01 10:00:00;
1366;RUP00001366;20251117;80;8;1;19;0;19;2.98;2039.86;S;2026-07-01 10:00:00;
1367;RUP00001367;20251003;48;5;8;41;0;41;5.74;1056.47;S;2026-07-01 10:00:00;
1368;RUP00001368;20251011;111;4;2;13;0;13;2.06;691.53;S;2026-07-01 10:00:00;
1369;RUP00001369;20251011;13;3;5;35;0;35;3.24;827.89;S;2026-07-01 10:00:00;
1370;RUP00001370;20251217;41;8;2;36;0;36;5.5;517.33;S;2026-07-01 10:00:00;
1371;RUP00001371;20251117;39;5;8;15;0;15;5.49;1894.15;S;2026-07-01 10:00:00;
1372;RUP00001372;20251007;22;12;3;39;0;39;3.0;1940.82;S;2026-07-01 10:00:00;
1373;RUP00001373;20251114;48;5;5;25;0;25;4.23;440.29;S;2026-07-01 10:00:00;
1374;RUP00001374;20251005;24;12;7;26;0;26;2.2;3672.66;S;2026-07-01 10:00:00;
1375;RUP00001375;20251213;20;11;8;16;0;16;5.52;112.53;S;2026-07-01 10:00:00;
1376;RUP00001376;20251014;36;1;4;37;0;37;5.38;4339.22;S;2026-07-01 10:00:00;
1377;RUP00001377;20251202;62;6;1;32;0;32;6.28;3357.03;S;2026-07-01 10:00:00;
